Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2020-03-30,61.83704376220703,62.0093475048291,60.52414930589501,60.8493420241544,167976400,,
2020-03-31,61.71084213256836,63.70080921944118,61.15510884421136,62.028754737466606,197002000,,
2020-04-01,58.46379852294922,60.35912091217952,58.03183020107801,59.82037323829742,176218400,,
2020-04-02,59.43936538696289,59.49275506292741,57.49065332322106,58.32546967140694,165934000,,
2020-04-03,58.58514022827149,59.626231543601605,57.99300285608874,58.9224639013772,129880000,,
2020-04-06,63.69596862792969,63.85127936413574,60.51930084799207,60.88817032671101,201820400,,
2020-04-07,62.95820999145508,65.93588600447147,62.853859800879945,65.71746898385814,202887200,,
2020-04-08,64.5696029663086,64.88508270225176,63.39503750123095,63.76147775323179,168895200,,
2020-04-09,65.03555297851562,65.54032952455171,64.2371442763535,65.20786042767898,161834800,,
2020-04-13,66.31205749511719,66.42126604167221,64.51137549316124,65.1132222675946,131022800,,
2020-04-14,69.6609878540039,69.95220554894752,67.47687735984769,67.95010426263765,194994800,,
2020-04-15,69.02519226074219,69.48628092008256,68.10301494206142,68.53255414367216,131154400,,
2020-04-16,69.57363891601562,69.94008655387744,68.52041300810855,69.74108800841772,157125200,,
2020-04-17,68.629638671875,69.63676274652339,67.18812439019051,69.08830567330986,215250000,,
2020-04-20,67.20509338378906,68.35781862849281,67.18568232250739,67.45263070247596,130015200,,
2020-04-21,65.12776947021484,67.28276042085989,64.41429253639382,67.0473614677832,180991600,,
2020-04-22,67.00367736816406,67.4404966317663,66.05723069304202,66.39940158614417,116862400,,
2020-04-23,66.7439956665039,68.3747986128888,66.7051661432597,66.94784510905522,124814400,,
2020-04-24,68.6708984375,68.68060767421453,67.22210405742399,67.27064283501898,126161200,,
2020-04-27,68.71943664550781,69.05190579194252,67.93800973096258,68.38696009309551,117087600,,
2020-04-28,67.60550689697266,69.36492949955759,67.51329510571802,69.18292026480744,112004800,,
2020-04-29,69.82604217529297,70.29684010085327,68.89415555935265,69.0980050622793,137280800,,
2020-04-30,71.29907989501953,71.47623821292636,69.97648392480959,70.36719351970498,183064000,,
2020-05-01,70.1512222290039,72.56102298757865,69.3697955313602,69.46686565282405,240616800,,
2020-05-04,71.14376831054688,71.27238786945037,69.4838450310099,70.1754815823106,133568000,,
2020-05-05,72.2115478515625,73.04636403298885,71.45924162451303,71.60485047587322,147751200,,
2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600,,
2020-05-07,73.71133422851562,74.05837090774547,73.28179496479571,73.58514378532654,115215200,,
2020-05-08,75.46578216552734,75.51931637355732,74.04470105585122,74.3732060857613,133838400,,
2020-05-11,76.65325927734375,77.14965926401848,74.7625342106639,74.97180698726206,145946400,,
2020-05-12,75.77723693847656,77.79205798459127,75.655568982972,77.33944932858249,162301200,,
2020-05-13,74.8623275756836,76.88202106495895,73.78191501660768,75.95733970236651,200622400,,
2020-05-14,75.32221221923828,75.38304620688119,73.37308887883164,74.09823268490378,158929200,,
2020-05-15,74.87691497802734,74.92314940994656,73.0518950634004,73.08596566629879,166348400,,
2020-05-18,76.6410903930664,77.01582984347145,75.51201542213853,76.20552437986748,135178400,,
2020-05-19,76.19820404052734,77.50734488883182,76.16656918671303,76.65810501038028,101729600,,
2020-05-20,77.6801528930664,77.75071498536498,77.0207069953293,77.0596416459209,111504800,,
2020-05-21,77.10099792480469,78.08407725078851,76.86252601832638,77.54143540411926,102688800,,
2020-05-22,77.59740447998047,77.68013781166567,76.73599313969208,76.83819007988166,81803200,,
2020-05-26,77.07178497314453,78.89923259629772,77.01581504082098,78.71916640033362,125522000,,
2020-05-27,77.40760803222656,77.55361111108796,76.18606403867054,76.92824326203885,112945200,,
2020-05-28,77.44166564941406,78.70457981685169,76.80412665218442,77.08152577208277,133560800,,
2020-05-29,77.3662338256836,78.14734015890691,77.00852967618476,77.68500333141107,153532400,,
2020-06-01,78.31768035888672,78.43934833911615,77.18859793786604,77.32000143580059,80791200,,
2020-06-02,78.68025207519531,78.70458715753213,77.60713955055513,78.05001280060178,87642800,,
2020-06-03,79.11337280273438,79.37617975384588,78.42716372886015,79.00144035927285,104491200,,
2020-06-04,78.43205261230469,79.23505835292487,78.05731313453714,78.93575985874213,87560400,,
2020-06-05,80.6658706665039,80.72670465644849,78.65348495250613,78.68268407951567,137250400,,
2020-06-08,81.14280700683594,81.17687760567065,79.64872807646304,80.36170065582685,95654400,,
2020-06-09,83.70513916015625,84.09934224911986,80.78997894985643,80.82161381457999,147712400,,
2020-06-10,85.85865783691406,86.32829444981938,84.21614013366542,84.65657762001017,166651600,,
2020-06-11,81.73652648925781,85.4254995866706,81.63432957087501,84.99966176602365,201662400,,
2020-06-12,82.44220733642578,84.63223063265221,81.32773208201846,83.88275926094929,200146000,,
2020-06-15,83.46180725097656,84.11638164574502,80.92867875199258,81.09171712965171,138808800,,
2020-06-16,85.67372131347656,85.94626382585014,83.88277221688082,85.52285420682057,165428800,,
2020-06-17,85.55450439453125,86.48161397178043,85.43283639304421,86.42077997103691,114406400,,
2020-06-18,85.58856201171875,86.00710017036369,84.97778636060843,85.51069272033729,96820400,,
2020-06-19,85.09945678710938,86.76387395155108,83.98740960809002,86.29667304189616,264476000,,
2020-06-22,87.32598876953125,87.46955611781256,85.44743456028412,85.49366899417434,135445200,,
2020-06-23,89.18994140625,90.6134584535216,88.15332769754528,88.57430163969642,212155600,,
